	author_title	list_date	rank_this_wk	num_wks_on_list	rank_last_wk	isbn
5963	Ntozake Shange**FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE/WHEN THE RAINBOW IS ENUF	2010-10-31	9.0	1	0.0	9780684843261
5964	Ntozake Shange**FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE/WHEN THE RAINBOW IS ENUF	2010-11-07	6.0	2	9.0	9780684843261
5965	Ntozake Shange**FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE/WHEN THE RAINBOW IS ENUF	2010-11-14	5.0	3	6.0	9780684843261
5966	Ntozake Shange**FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE/WHEN THE RAINBOW IS ENUF	2010-11-21	9.0	4	5.0	9780684843261
5967	Ntozake Shange**FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE/WHEN THE RAINBOW IS ENUF	2010-11-28	13.0	5	9.0	9780684843261
5968	Ntozake Shange**FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE/WHEN THE RAINBOW IS ENUF	2010-12-05	19.0	6	13.0	9780684843261
5969	Olen Steinhauer**THE TOURIST	2009-03-21	19.0	0	0.0	9780312369729
5970	Orhan Pamuk**THE MUSEUM OF INNOCENCE	2010-10-31	20.0	1	0.0	9780307386243
5971	Orson Scott Card**ENDER IN EXILE	2008-11-15	16.0	1	0.0	9780765344151
5972	Orson Scott Card**ENDER IN EXILE	2008-11-22	18.0	0	0.0	9780765344151
5973	Orson Scott Card**ENDER IN EXILE	2010-01-03	20.0	1	0.0	9780765344151
5974	Orson Scott Card**ENDER IN EXILE	2010-01-10	19.0	2	20.0	9780765344151
5975	Orson Scott Card**ENDER IN EXILE	2010-01-17	15.0	3	19.0	9780765344151
5976	Orson Scott Card**ENDER IN EXILE	2010-01-24	14.0	4	15.0	9780765344151
5977	P D James**THE PRIVATE PATIENT	2008-11-22	3.0	1	0.0	9780307455284
5978	P D James**THE PRIVATE PATIENT	2008-11-29	11.0	2	3.0	9780307455284
5979	P D James**THE PRIVATE PATIENT	2008-12-06	14.0	3	11.0	9780307455284
5980	P D James**THE PRIVATE PATIENT	2008-12-13	15.0	4	14.0	9780307455284
5981	P D James**THE PRIVATE PATIENT	2008-12-20	14.0	5	15.0	9780307455284
5982	P D James**THE PRIVATE PATIENT	2008-12-27	15.0	6	14.0	9780307455284
5983	P D James**THE PRIVATE PATIENT	2009-11-07	13.0	1	0.0	9780307455284
5984	P D James**THE PRIVATE PATIENT	2009-11-14	13.0	2	13.0	9780307455284
5985	P D James**THE PRIVATE PATIENT	2009-11-21	14.0	3	13.0	9780307455284
5986	P D James**THE PRIVATE PATIENT	2009-11-28	19.0	4	14.0	9780307455284
5987	P D James**THE PRIVATE PATIENT	2009-12-05	20.0	5	19.0	9780307455284
5988	Pat Conroy**SOUTH OF BROAD	2009-08-15	1.0	1	0.0	9780385344074
5989	Pat Conroy**SOUTH OF BROAD	2009-08-22	1.0	2	1.0	9780385344074
5990	Pat Conroy**SOUTH OF BROAD	2009-08-29	2.0	3	1.0	9780385344074
5991	Pat Conroy**SOUTH OF BROAD	2009-09-05	3.0	4	2.0	9780385344074
5992	Pat Conroy**SOUTH OF BROAD	2009-09-12	2.0	5	3.0	9780385344074
5993	Pat Conroy**SOUTH OF BROAD	2009-09-19	5.0	6	2.0	9780385344074
5994	Pat Conroy**SOUTH OF BROAD	2009-09-26	6.0	7	5.0	9780385344074
5995	Pat Conroy**SOUTH OF BROAD	2009-10-03	8.0	8	6.0	9780385344074
5996	Pat Conroy**SOUTH OF BROAD	2009-10-10	14.0	9	8.0	9780385344074
5997	Pat Conroy**SOUTH OF BROAD	2009-10-17	18.0	0	0.0	9780385344074
5998	Pat Conroy**SOUTH OF BROAD	2009-12-27	20.0	0	0.0	9780385344074
5999	Pat Conroy**SOUTH OF BROAD	2010-05-09	5.0	1	0.0	9780385344074
6000	Pat Conroy**SOUTH OF BROAD	2010-05-16	6.0	2	5.0	9780385344074
6001	Pat Conroy**SOUTH OF BROAD	2010-05-23	6.0	3	6.0	9780385344074
6002	Pat Conroy**SOUTH OF BROAD	2010-05-30	6.0	4	6.0	9780385344074
6003	Pat Conroy**SOUTH OF BROAD	2010-06-06	6.0	5	6.0	9780385344074
6004	Pat Conroy**SOUTH OF BROAD	2010-06-13	5.0	6	6.0	9780385344074
6005	Pat Conroy**SOUTH OF BROAD	2010-06-20	6.0	7	5.0	9780385344074
6006	Pat Conroy**SOUTH OF BROAD	2010-06-27	9.0	8	6.0	9780385344074
6007	Pat Conroy**SOUTH OF BROAD	2010-07-04	11.0	9	9.0	9780385344074
6008	Pat Conroy**SOUTH OF BROAD	2010-07-11	13.0	10	11.0	9780385344074
6009	Pat Conroy**SOUTH OF BROAD	2010-07-18	15.0	11	13.0	9780385344074
6010	Pat Conroy**SOUTH OF BROAD	2010-08-08	20.0	12	0.0	9780385344074
6011	Pat Conroy**SOUTH OF BROAD	2010-08-22	16.0	13	0.0	9780385344074
6012	Pat Conroy**SOUTH OF BROAD	2010-08-29	17.0	14	16.0	9780385344074
6013	Pat Conroy**SOUTH OF BROAD	2010-11-07	20.0	15	0.0	9780385344074
6014	Patricia Briggs**BONE CROSSED	2009-02-07	3.0	1	0.0	9780441016761
6015	Patricia Briggs**BONE CROSSED	2009-02-14	5.0	2	3.0	9780441016761
6016	Patricia Briggs**BONE CROSSED	2009-02-21	12.0	3	5.0	9780441016761
6017	Patricia Briggs**BONE CROSSED	2009-02-28	15.0	4	12.0	9780441016761
6018	Patricia Briggs**BONE CROSSED	2009-03-07	19.0	0	0.0	9780441016761
6019	Patricia Briggs**BONE CROSSED	2010-01-31	9.0	1	0.0	9780441016761
6020	Patricia Briggs**BONE CROSSED	2010-02-07	15.0	2	9.0	9780441016761
6021	Patricia Briggs**BONE CROSSED	2010-02-14	17.0	3	15.0	9780441016761
6022	Patricia Briggs**CRY WOLF	2008-08-02	4.0	1	0.0	9780441016150
6023	Patricia Briggs**CRY WOLF	2008-08-09	10.0	2	0.0	9780441016150
6024	Patricia Briggs**CRY WOLF	2008-08-16	8.0	3	0.0	9780441016150
6025	Patricia Briggs**CRY WOLF	2008-08-23	9.0	4	0.0	9780441016150
6026	Patricia Briggs**CRY WOLF	2008-08-30	18.0	5	0.0	9780441016150
6027	Patricia Briggs**HUNTING GROUND	2009-08-29	2.0	1	0.0	9780441017386
6028	Patricia Briggs**HUNTING GROUND	2009-09-05	7.0	2	2.0	9780441017386
6029	Patricia Briggs**HUNTING GROUND	2009-09-12	9.0	3	7.0	9780441017386
6030	Patricia Briggs**HUNTING GROUND	2009-09-19	13.0	4	9.0	9780441017386
6031	Patricia Briggs**HUNTING GROUND	2009-09-26	19.0	5	13.0	9780441017386
6032	Patricia Briggs**MASQUES	2010-10-03	17.0	1	0.0	9780441019427
6033	Patricia Briggs**MASQUES	2010-10-10	20.0	2	17.0	9780441019427
6034	Patricia Briggs**SILVER BORNE	2010-04-04	1.0	1	0.0	9780441018192
6035	Patricia Briggs**SILVER BORNE	2010-04-11	6.0	2	1.0	9780441018192
6036	Patricia Briggs**SILVER BORNE	2010-04-18	11.0	3	6.0	9780441018192
6037	Patricia Briggs**SILVER BORNE	2010-04-25	18.0	0	0.0	9780441018192
6038	Patricia Briggs**WOLFSBANE	2010-11-07	12.0	1	0.0	9780441019540
6039	Patricia Briggs**WOLFSBANE	2010-11-14	15.0	2	12.0	9780441019540
6040	Patricia Briggs**WOLFSBANE	2010-11-21	19.0	3	15.0	9780441019540
6041	Patricia Cornwell**BOOK OF THE DEAD	2008-09-06	2.0	1	0.0	9780425216255
6042	Patricia Cornwell**BOOK OF THE DEAD	2008-09-13	1.0	2	0.0	9780425216255
6043	Patricia Cornwell**BOOK OF THE DEAD	2008-09-20	1.0	3	0.0	9780425216255
6044	Patricia Cornwell**BOOK OF THE DEAD	2008-10-04	12.0	5	0.0	9780425216255
6045	Patricia Cornwell**BOOK OF THE DEAD	2008-10-11	15.0	6	0.0	9780425216255
6046	Patricia Cornwell**BOOK OF THE DEAD	2008-10-18	12.0	7	0.0	9780425216255
6047	Patricia Cornwell**BOOK OF THE DEAD	2008-10-25	15.0	8	0.0	9780425216255
6048	Patricia Cornwell**BOOK OF THE DEAD	2008-12-27	19.0	9	0.0	9780425216255
6049	Patricia Cornwell**PORT MORTUARY	2010-12-05	1.0	1	0.0	9780399157219
6050	Patricia Cornwell**PORT MORTUARY	2010-12-12	4.0	2	1.0	9780399157219
6051	Patricia Cornwell**PORT MORTUARY	2010-12-19	7.0	3	4.0	9780399157219
6052	Patricia Cornwell**PORT MORTUARY	2010-12-26	7.0	4	7.0	9780399157219
6053	Patricia Cornwell**PORT MORTUARY	2011-01-02	7.0	5	7.0	9780399157219
6054	Patricia Cornwell**PORT MORTUARY	2011-01-09	11.0	6	7.0	9780399157219
6055	Patricia Cornwell**PORT MORTUARY	2011-01-16	16.0	7	11.0	9780399157219
6056	Patricia Cornwell**SCARPETTA	2008-12-06	1.0	1	0.0	9780425230169
6057	Patricia Cornwell**SCARPETTA	2008-12-13	1.0	2	1.0	9780425230169
6058	Patricia Cornwell**SCARPETTA	2008-12-20	2.0	3	1.0	9780425230169
6059	Patricia Cornwell**SCARPETTA	2008-12-27	1.0	4	2.0	9780425230169
6060	Patricia Cornwell**SCARPETTA	2009-01-03	2.0	5	1.0	9780425230169
6061	Patricia Cornwell**SCARPETTA	2009-01-10	4.0	6	2.0	9780425230169
6062	Patricia Cornwell**SCARPETTA	2009-01-17	6.0	7	4.0	9780425230169
6063	Patricia Cornwell**SCARPETTA	2009-01-24	6.0	8	6.0	9780425230169
6064	Patricia Cornwell**SCARPETTA	2009-01-31	12.0	9	6.0	9780425230169
6065	Patricia Cornwell**SCARPETTA	2009-02-07	14.0	10	12.0	9780425230169
6066	Patricia Cornwell**SCARPETTA	2009-02-14	15.0	11	14.0	9780425230169
6067	Patricia Cornwell**SCARPETTA	2009-08-29	5.0	1	0.0	9780425230169
6068	Patricia Cornwell**SCARPETTA	2009-09-05	1.0	2	5.0	9780425230169
6069	Patricia Cornwell**SCARPETTA	2009-09-12	1.0	3	1.0	9780425230169
6070	Patricia Cornwell**SCARPETTA	2009-09-19	1.0	4	1.0	9780425230169
6071	Patricia Cornwell**SCARPETTA	2009-09-26	3.0	5	1.0	9780425230169
6072	Patricia Cornwell**SCARPETTA	2009-10-03	10.0	6	3.0	9780425230169
6073	Patricia Cornwell**SCARPETTA	2009-10-10	10.0	7	10.0	9780425230169
6074	Patricia Cornwell**SCARPETTA	2009-10-17	13.0	8	10.0	9780425230169
6075	Patricia Cornwell**SCARPETTA	2009-10-24	5.0	9	13.0	9780425230169
6076	Patricia Cornwell**SCARPETTA	2009-10-31	14.0	10	5.0	9780425230169
6077	Patricia Cornwell**SCARPETTA	2009-11-07	19.0	11	14.0	9780425230169
6078	Patricia Cornwell**SCARPETTA	2009-11-14	10.0	12	19.0	9780425230169
6079	Patricia Cornwell**SCARPETTA	2009-11-21	10.0	13	10.0	9780425230169
6080	Patricia Cornwell**THE FRONT	2008-05-24	4.0	1	0.0	9780399154188
6081	Patricia Cornwell**THE FRONT	2008-05-31	7.0	2	4.0	9780399154188
6082	Patricia Cornwell**THE FRONT	2008-06-07	14.0	3	7.0	9780399154188
6083	Patricia Cornwell**THE FRONT	2009-05-30	13.0	1	0.0	9780399154188
6084	Patricia Cornwell**THE FRONT	2009-06-06	5.0	2	13.0	9780399154188
6085	Patricia Cornwell**THE FRONT	2009-06-13	9.0	3	5.0	9780399154188
6086	Patricia Cornwell**THE FRONT	2009-06-20	13.0	4	9.0	9780399154188
6087	Patricia Cornwell**THE FRONT	2009-06-27	16.0	5	13.0	9780399154188
6088	Patricia Cornwell**THE SCARPETTA FACTOR	2009-10-24	2.0	1	0.0	9780399156397
6089	Patricia Cornwell**THE SCARPETTA FACTOR	2009-10-31	6.0	2	2.0	9780399156397
6090	Patricia Cornwell**THE SCARPETTA FACTOR	2009-11-07	9.0	3	6.0	9780399156397
6091	Patricia Cornwell**THE SCARPETTA FACTOR	2009-11-14	12.0	4	9.0	9780399156397
6092	Patricia Cornwell**THE SCARPETTA FACTOR	2009-11-21	11.0	5	12.0	9780399156397
6093	Patricia Cornwell**THE SCARPETTA FACTOR	2009-11-28	15.0	6	11.0	9780399156397
6094	Patricia Cornwell**THE SCARPETTA FACTOR	2009-12-05	19.0	0	0.0	9780399156397
6095	Patricia Cornwell**THE SCARPETTA FACTOR	2009-12-19	19.0	0	0.0	9780399156397
6096	Patricia Cornwell**THE SCARPETTA FACTOR	2009-12-27	17.0	0	0.0	9780399156397
6097	Patricia Cornwell**THE SCARPETTA FACTOR	2010-01-03	17.0	0	0.0	9780399156397
6098	Patricia Cornwell**THE SCARPETTA FACTOR	2010-09-05	9.0	1	0.0	9780399156397
6099	Patricia Cornwell**THE SCARPETTA FACTOR	2010-09-12	5.0	2	9.0	9780399156397
6100	Patricia Cornwell**THE SCARPETTA FACTOR	2010-09-19	5.0	3	5.0	9780399156397
6101	Patricia Cornwell**THE SCARPETTA FACTOR	2010-09-26	4.0	4	5.0	9780399156397
6102	Patricia Cornwell**THE SCARPETTA FACTOR	2010-10-03	15.0	5	4.0	9780399156397
6103	Patricia Cornwell**THE SCARPETTA FACTOR	2010-10-10	17.0	6	15.0	9780399156397
6104	Patricia Cornwell**THE SCARPETTA FACTOR	2010-10-17	17.0	7	17.0	9780399156397
6105	Patricia Cornwell**THE SCARPETTA FACTOR	2010-10-24	20.0	8	17.0	9780399156397
6106	Patrick Taylor**AN IRISH COUNTRY CHRISTMAS	2010-11-21	17.0	1	0.0	9780765366856
6107	Paul Christopher**THE TEMPLAR CROSS	2010-01-17	20.0	1	0.0	9780451228857
6108	Paul Harding**TINKERS	2010-04-25	8.0	1	0.0	9781934137123
6109	Paul Harding**TINKERS	2010-05-02	19.0	2	8.0	9781934137123
6110	Paul Harding**TINKERS	2010-05-09	17.0	3	19.0	9781934137123
6111	Paul Harding**TINKERS	2010-05-16	17.0	4	17.0	9781934137123
6112	Paul Harding**TINKERS	2010-05-23	16.0	5	17.0	9781934137123
6113	Paul Harding**TINKERS	2010-05-30	9.0	6	16.0	9781934137123
6114	Paul Harding**TINKERS	2010-06-06	10.0	7	9.0	9781934137123
6115	Paul Harding**TINKERS	2010-06-13	17.0	8	10.0	9781934137123
6116	Paul Harding**TINKERS	2010-06-20	15.0	9	17.0	9781934137123
6117	Paul Harding**TINKERS	2010-06-27	19.0	10	15.0	9781934137123
6118	Paul Harding**TINKERS	2010-07-04	14.0	11	19.0	9781934137123
6119	Paul Harding**TINKERS	2010-07-11	15.0	12	14.0	9781934137123
6120	Paul Harding**TINKERS	2010-07-18	20.0	13	15.0	9781934137123
6121	Paul Harding**TINKERS	2010-07-25	17.0	14	20.0	9781934137123
6122	Paul Harding**TINKERS	2010-08-01	20.0	15	17.0	9781934137123
6123	Paul Harding**TINKERS	2010-08-15	20.0	16	0.0	9781934137123
6124	Paul Harding**TINKERS	2010-08-22	20.0	17	20.0	9781934137123
6125	Paul Harding**TINKERS	2010-10-24	19.0	18	0.0	9781934137123
6126	Paul Harding**TINKERS	2010-10-31	14.0	19	19.0	9781934137123
6127	Paul Harding**TINKERS	2010-11-07	15.0	20	14.0	9781934137123
6128	Paul Harding**TINKERS	2010-11-14	15.0	21	15.0	9781934137123
6129	Paul Harding**TINKERS	2010-11-21	15.0	22	15.0	9781934137123
6130	Paul Harding**TINKERS	2010-11-28	18.0	23	15.0	9781934137123
6131	Paul Harding**TINKERS	2010-12-05	17.0	24	18.0	9781934137123
6132	Paul Harding**TINKERS	2010-12-12	20.0	25	17.0	9781934137123
6133	Paul Harding**TINKERS	2010-12-19	20.0	26	20.0	9781934137123
6134	Paul Harding**TINKERS	2010-12-26	20.0	27	20.0	9781934137123
6135	Paul Harding**TINKERS	2011-01-02	14.0	28	20.0	9781934137123
6136	Paul Harding**TINKERS	2011-01-09	20.0	29	14.0	9781934137123
6137	Paul Harding**TINKERS	2011-01-16	20.0	30	20.0	9781934137123
6138	Paul Harding**TINKERS	2011-01-23	18.0	31	20.0	9781934137123
6139	Paul S Kemp**CROSSCURRENT	2010-01-31	10.0	1	0.0	9780345509055
6140	Paulo Coelho**BRIDA	2009-02-21	18.0	1	0.0	9780061578953
6141	Paulo Coelho**THE ALCHEMIST	2008-05-24	6.0	37	6.0	9780061122415
6142	Paulo Coelho**THE ALCHEMIST	2008-05-31	6.0	38	0.0	9780061122415
6143	Paulo Coelho**THE ALCHEMIST	2008-06-07	11.0	39	0.0	9780061122415
6144	Paulo Coelho**THE ALCHEMIST	2008-06-14	5.0	40	0.0	9780061122415
6145	Paulo Coelho**THE ALCHEMIST	2008-06-21	7.0	41	0.0	9780061122415
6146	Paulo Coelho**THE ALCHEMIST	2008-06-28	6.0	42	0.0	9780061122415
6147	Paulo Coelho**THE ALCHEMIST	2008-07-05	4.0	43	0.0	9780061122415
6148	Paulo Coelho**THE ALCHEMIST	2008-07-12	4.0	44	0.0	9780061122415
6149	Paulo Coelho**THE ALCHEMIST	2008-07-19	5.0	45	0.0	9780061122415
6150	Paulo Coelho**THE ALCHEMIST	2008-07-26	5.0	46	0.0	9780061122415
6151	Paulo Coelho**THE ALCHEMIST	2008-08-02	5.0	47	0.0	9780061122415
6152	Paulo Coelho**THE ALCHEMIST	2008-08-09	4.0	48	0.0	9780061122415
6153	Paulo Coelho**THE ALCHEMIST	2008-08-16	3.0	49	0.0	9780061122415
6154	Paulo Coelho**THE ALCHEMIST	2008-08-23	6.0	50	0.0	9780061122415
6155	Paulo Coelho**THE ALCHEMIST	2008-08-30	5.0	51	0.0	9780061122415
6156	Paulo Coelho**THE ALCHEMIST	2008-09-06	7.0	52	0.0	9780061122415
6157	Paulo Coelho**THE ALCHEMIST	2008-09-13	6.0	53	0.0	9780061122415
6158	Paulo Coelho**THE ALCHEMIST	2008-09-20	6.0	54	0.0	9780061122415
6159	Paulo Coelho**THE ALCHEMIST	2008-10-04	9.0	56	0.0	9780061122415
6160	Paulo Coelho**THE ALCHEMIST	2008-10-11	8.0	57	0.0	9780061122415
6161	Paulo Coelho**THE ALCHEMIST	2008-10-18	8.0	58	0.0	9780061122415
6162	Paulo Coelho**THE ALCHEMIST	2008-10-25	8.0	59	0.0	9780061122415
6163	Paulo Coelho**THE ALCHEMIST	2008-11-01	6.0	60	8.0	9780061122415
6164	Paulo Coelho**THE ALCHEMIST	2008-11-08	7.0	61	6.0	9780061122415
6165	Paulo Coelho**THE ALCHEMIST	2008-11-15	6.0	62	0.0	9780061122415
6166	Paulo Coelho**THE ALCHEMIST	2008-11-22	4.0	63	0.0	9780061122415
6167	Paulo Coelho**THE ALCHEMIST	2008-11-29	7.0	64	0.0	9780061122415
6168	Paulo Coelho**THE ALCHEMIST	2008-12-06	10.0	65	0.0	9780061122415
6169	Paulo Coelho**THE ALCHEMIST	2008-12-13	8.0	66	0.0	9780061122415
6170	Paulo Coelho**THE ALCHEMIST	2008-12-20	7.0	67	0.0	9780061122415
6171	Paulo Coelho**THE ALCHEMIST	2008-12-27	7.0	68	0.0	9780061122415
6172	Paulo Coelho**THE ALCHEMIST	2009-01-03	11.0	69	0.0	9780061122415
6173	Paulo Coelho**THE ALCHEMIST	2009-01-10	12.0	70	0.0	9780061122415
6174	Paulo Coelho**THE ALCHEMIST	2009-01-17	13.0	71	0.0	9780061122415
6175	Paulo Coelho**THE ALCHEMIST	2009-01-24	13.0	72	0.0	9780061122415
6176	Paulo Coelho**THE ALCHEMIST	2009-02-07	11.0	73	0.0	9780061122415
6177	Paulo Coelho**THE ALCHEMIST	2009-02-14	11.0	74	0.0	9780061122415
6178	Paulo Coelho**THE ALCHEMIST	2009-02-21	13.0	75	0.0	9780061122415
6179	Paulo Coelho**THE ALCHEMIST	2009-02-28	11.0	76	13.0	9780061122415
6180	Paulo Coelho**THE ALCHEMIST	2009-03-07	8.0	77	11.0	9780061122415
6181	Paulo Coelho**THE ALCHEMIST	2009-03-14	9.0	78	8.0	9780061122415
6182	Paulo Coelho**THE ALCHEMIST	2009-03-21	9.0	79	9.0	9780061122415
6183	Paulo Coelho**THE ALCHEMIST	2009-03-28	9.0	80	9.0	9780061122415
6184	Paulo Coelho**THE ALCHEMIST	2009-04-04	11.0	81	9.0	9780061122415
6185	Paulo Coelho**THE ALCHEMIST	2009-04-11	12.0	82	11.0	9780061122415
6186	Paulo Coelho**THE ALCHEMIST	2009-04-18	11.0	83	12.0	9780061122415
6187	Paulo Coelho**THE ALCHEMIST	2009-04-25	15.0	84	11.0	9780061122415
6188	Paulo Coelho**THE ALCHEMIST	2009-05-02	14.0	85	15.0	9780061122415
6189	Paulo Coelho**THE ALCHEMIST	2009-05-09	15.0	86	14.0	9780061122415
6190	Paulo Coelho**THE ALCHEMIST	2009-05-16	16.0	87	15.0	9780061122415
6191	Paulo Coelho**THE ALCHEMIST	2009-05-23	14.0	88	16.0	9780061122415
6192	Paulo Coelho**THE ALCHEMIST	2009-05-30	14.0	89	14.0	9780061122415
6193	Paulo Coelho**THE ALCHEMIST	2009-06-06	8.0	90	14.0	9780061122415
6194	Paulo Coelho**THE ALCHEMIST	2009-06-13	8.0	91	8.0	9780061122415
6195	Paulo Coelho**THE ALCHEMIST	2009-06-20	8.0	92	8.0	9780061122415
6196	Paulo Coelho**THE ALCHEMIST	2009-06-27	9.0	93	8.0	9780061122415
6197	Paulo Coelho**THE ALCHEMIST	2009-07-04	9.0	94	9.0	9780061122415
6198	Paulo Coelho**THE ALCHEMIST	2009-07-11	9.0	95	9.0	9780061122415
6199	Paulo Coelho**THE ALCHEMIST	2009-07-18	9.0	96	9.0	9780061122415
6200	Paulo Coelho**THE ALCHEMIST	2009-07-25	10.0	97	9.0	9780061122415
6201	Paulo Coelho**THE ALCHEMIST	2009-08-01	9.0	98	10.0	9780061122415
6202	Paulo Coelho**THE ALCHEMIST	2009-08-08	11.0	99	9.0	9780061122415
6203	Paulo Coelho**THE ALCHEMIST	2009-08-15	13.0	100	11.0	9780061122415
6204	Paulo Coelho**THE ALCHEMIST	2009-08-22	11.0	101	13.0	9780061122415
6205	Paulo Coelho**THE ALCHEMIST	2009-08-29	10.0	102	11.0	9780061122415
6206	Paulo Coelho**THE ALCHEMIST	2009-09-05	12.0	103	10.0	9780061122415
6207	Paulo Coelho**THE ALCHEMIST	2009-09-12	13.0	104	12.0	9780061122415
6208	Paulo Coelho**THE ALCHEMIST	2009-09-19	15.0	105	13.0	9780061122415
6209	Paulo Coelho**THE ALCHEMIST	2009-09-26	17.0	106	15.0	9780061122415
6210	Paulo Coelho**THE ALCHEMIST	2009-10-03	15.0	107	17.0	9780061122415
6211	Paulo Coelho**THE ALCHEMIST	2009-10-10	13.0	108	15.0	9780061122415
6212	Paulo Coelho**THE ALCHEMIST	2009-10-17	14.0	109	13.0	9780061122415
6213	Paulo Coelho**THE ALCHEMIST	2009-10-24	15.0	110	14.0	9780061122415
6214	Paulo Coelho**THE ALCHEMIST	2009-10-31	16.0	111	15.0	9780061122415
6215	Paulo Coelho**THE ALCHEMIST	2009-11-07	14.0	112	16.0	9780061122415
6216	Paulo Coelho**THE ALCHEMIST	2009-11-14	17.0	113	14.0	9780061122415
6217	Paulo Coelho**THE ALCHEMIST	2009-11-21	16.0	114	17.0	9780061122415
6218	Paulo Coelho**THE ALCHEMIST	2009-11-28	15.0	115	16.0	9780061122415
6219	Paulo Coelho**THE ALCHEMIST	2009-12-05	16.0	116	15.0	9780061122415
6220	Paulo Coelho**THE ALCHEMIST	2009-12-12	17.0	117	16.0	9780061122415
6221	Paulo Coelho**THE ALCHEMIST	2009-12-19	16.0	118	17.0	9780061122415
6222	Paulo Coelho**THE ALCHEMIST	2009-12-27	12.0	119	16.0	9780061122415
6223	Paulo Coelho**THE ALCHEMIST	2010-01-03	16.0	120	12.0	9780061122415
6224	Paulo Coelho**THE ALCHEMIST	2010-01-10	20.0	121	16.0	9780061122415
6225	Paulo Coelho**THE ALCHEMIST	2010-01-31	19.0	122	0.0	9780061122415
6226	Paulo Coelho**THE ALCHEMIST	2010-02-14	16.0	123	0.0	9780061122415
6227	Paulo Coelho**THE ALCHEMIST	2010-02-21	19.0	124	16.0	9780061122415
6228	Paulo Coelho**THE ALCHEMIST	2010-02-28	14.0	125	19.0	9780061122415
6229	Paulo Coelho**THE ALCHEMIST	2010-03-07	19.0	126	14.0	9780061122415
6230	Paulo Coelho**THE ALCHEMIST	2010-05-02	15.0	127	0.0	9780061122415
6231	Paulo Coelho**THE ALCHEMIST	2010-05-16	13.0	128	0.0	9780061122415
6232	Paulo Coelho**THE ALCHEMIST	2010-05-23	12.0	129	13.0	9780061122415
6233	Paulo Coelho**THE ALCHEMIST	2010-05-30	12.0	130	12.0	9780061122415
6234	Paulo Coelho**THE ALCHEMIST	2010-06-06	12.0	131	12.0	9780061122415
6235	Paulo Coelho**THE ALCHEMIST	2010-06-13	9.0	132	12.0	9780061122415
6236	Paulo Coelho**THE ALCHEMIST	2010-06-20	16.0	133	9.0	9780061122415
6237	Paulo Coelho**THE ALCHEMIST	2010-06-27	12.0	134	16.0	9780061122415
6238	Paulo Coelho**THE ALCHEMIST	2010-07-04	12.0	135	12.0	9780061122415
6239	Paulo Coelho**THE ALCHEMIST	2010-07-11	16.0	136	12.0	9780061122415
6240	Paulo Coelho**THE ALCHEMIST	2010-07-18	11.0	137	16.0	9780061122415
6241	Paulo Coelho**THE ALCHEMIST	2010-07-25	13.0	138	11.0	9780061122415
6242	Paulo Coelho**THE ALCHEMIST	2010-08-01	12.0	139	13.0	9780061122415
6243	Paulo Coelho**THE ALCHEMIST	2010-08-08	10.0	140	12.0	9780061122415
6244	Paulo Coelho**THE ALCHEMIST	2010-08-15	10.0	141	10.0	9780061122415
6245	Paulo Coelho**THE ALCHEMIST	2010-08-22	9.0	142	10.0	9780061122415
6246	Paulo Coelho**THE ALCHEMIST	2010-08-29	8.0	143	9.0	9780061122415
6247	Paulo Coelho**THE ALCHEMIST	2010-09-05	8.0	144	8.0	9780061122415
6248	Paulo Coelho**THE ALCHEMIST	2010-09-12	9.0	145	8.0	9780061122415
6249	Paulo Coelho**THE ALCHEMIST	2010-09-19	11.0	146	9.0	9780061122415
6250	Paulo Coelho**THE ALCHEMIST	2010-09-26	11.0	147	11.0	9780061122415
6251	Paulo Coelho**THE ALCHEMIST	2010-10-03	12.0	148	11.0	9780061122415
6252	Paulo Coelho**THE ALCHEMIST	2010-10-10	13.0	149	12.0	9780061122415
6253	Paulo Coelho**THE ALCHEMIST	2010-10-17	10.0	150	13.0	9780061122415
6254	Paulo Coelho**THE ALCHEMIST	2010-10-24	10.0	151	10.0	9780061122415
6255	Paulo Coelho**THE ALCHEMIST	2010-10-31	10.0	152	10.0	9780061122415
6256	Paulo Coelho**THE ALCHEMIST	2010-11-07	12.0	153	10.0	9780061122415
6257	Paulo Coelho**THE ALCHEMIST	2010-11-14	13.0	154	12.0	9780061122415
6258	Paulo Coelho**THE ALCHEMIST	2010-11-21	12.0	155	13.0	9780061122415
6259	Paulo Coelho**THE ALCHEMIST	2010-11-28	10.0	156	12.0	9780061122415
6260	Paulo Coelho**THE ALCHEMIST	2010-12-05	11.0	157	10.0	9780061122415
6261	Paulo Coelho**THE ALCHEMIST	2010-12-12	11.0	158	11.0	9780061122415
6262	Paulo Coelho**THE ALCHEMIST	2010-12-19	8.0	159	11.0	9780061122415
6263	Paulo Coelho**THE ALCHEMIST	2010-12-26	8.0	160	8.0	9780061122415
6264	Paulo Coelho**THE ALCHEMIST	2011-01-02	8.0	161	8.0	9780061122415
6265	Paulo Coelho**THE ALCHEMIST	2011-01-09	9.0	162	8.0	9780061122415
