	asin	author	author_title	isbn10	isbn13	list_date	num_wks_on_list	rank_last_wk	rank_this_wk	title
6326		 William Martin.	 William Martin.**BACK BAY		9780671415044	1980-06-08	0	200	12	BACK BAY
6327		 John le Carré.	 John le Carré.**SMILEY'S PEOPLE		9780743455800	1980-06-08	27	13	14	SMILEY'S PEOPLE
6328		 Dick Francis.	 Dick Francis.**WHIP HAND		9780449212745	1980-06-08	5	14	13	WHIP HAND
6329		 Frederick Forsyth.	 Frederick Forsyth.**THE DEVIL'S ALTERNATIVE		9780099559825	1980-06-08	21	7	8	THE DEVIL'S ALTERNATIVE
6330		 Tom Clancy.	 Tom Clancy.**PATRIOT GAMES		9784167275709	1987-10-25	15	5	5	PATRIOT GAMES
6331		 Scott Turow.	 Scott Turow.**PRESUMED INNOCENT		9780446676441	1987-10-25	20	2	2	PRESUMED INNOCENT
6332		 Barbara Raskin.	 Barbara Raskin.**HOT FLASHES		9781555046514	1987-10-25	7	8	11	HOT FLASHES
6333		 Garrison Keillor.	 Garrison Keillor.**LEAVING HOME		9780571180929	1987-10-25	6	3	3	LEAVING HOME
6334		 Stephen King.	 Stephen King.**MISERY		9788497595353	1987-10-25	23	11	12	MISERY
6335		 John Jakes.	 John Jakes.**HEAVEN AND HELL		9781590400852	1987-10-25	6	4	4	HEAVEN AND HELL
6336		 Kurt Vonnegut.	 Kurt Vonnegut.**BLUEBEARD		9785403033831	1987-10-25	2	14	8	BLUEBEARD
6337		 Tom Wolfe.	 Tom Wolfe.**THE BONFIRE OF THE VANITIES		9780553381344	1987-10-25	1	0	10	THE BONFIRE OF THE VANITIES
6338		 Patrick F. McManus.	 Patrick F. McManus.**RUBBER LEGS AND WHITE TAIL-HAIRS		9780816144877	1987-10-25	1	0	14	RUBBER LEGS AND WHITE TAIL-HAIRS
6339		 Toni Morrison.	 Toni Morrison.**BELOVED		9781906100131	1987-10-25	8	6	6	BELOVED
6340		 Edward Rutherfurd.	 Edward Rutherfurd.**SARUM		9780517563380	1987-10-25	12	9	7	SARUM
6341		 Pat Conroy.	 Pat Conroy.**THE PRINCE OF TIDES		9783404114672	1987-10-25	51	12	16	THE PRINCE OF TIDES
6342		 Gail Godwin.	 Gail Godwin.**A SOUTHERN FAMILY		9780330302562	1987-10-25	4	7	9	A SOUTHERN FAMILY
6343		 Danielle Steel.	 Danielle Steel.**KALEIDOSCOPE		9788878245297	1987-10-25	3	1	1	KALEIDOSCOPE
6344		 W. E. B. Griffin.	 W. E. B. Griffin.**THE FIGHTING AGENTS		9780307943620	2000-07-09	7	3	1	THE FIGHTING AGENTS
6345		 Marilyn French.	 Marilyn French.**THE BLEEDING HEART		9780517345542	1980-06-01	12	8	10	THE BLEEDING HEART
6346		 Frederick Forsyth.	 Frederick Forsyth.**THE DEVIL'S ALTERNATIVE		9780099559825	1980-06-01	20	5	7	THE DEVIL'S ALTERNATIVE
6347		 Robert Ludlum.	 Robert Ludlum.**THE BOURNE IDENTITY		9781408287095	1980-06-01	15	1	1	THE BOURNE IDENTITY
6348		 Eric Van Lustbader.	 Eric Van Lustbader.**THE NINJA		9780449200605	1980-06-01	6	7	8	THE NINJA
6349		 Helen Van Slyke.	 Helen Van Slyke.**NO LOVE LOST		9781940059037	1980-06-01	8	4	5	NO LOVE LOST
6350		 P.D. James.	 P.D. James.**INNOCENT BLOOD		9780743219631	1980-06-01	4	9	3	INNOCENT BLOOD
6351	B0116EBXO0	 William F. Buckley Jr.	 William F. Buckley Jr.**WHO'S ON FIRST	1888952288	9781888952285	1980-06-01	13	11	12	WHO'S ON FIRST
6352		 Cynthia Freeman.	 Cynthia Freeman.**PORTRAITS		9781306622318	1980-06-01	24	10	9	PORTRAITS
6353		 Belva Plain.	 Belva Plain.**RANDOM WINDS		9780440171584	1980-06-01	6	3	4	RANDOM WINDS
6354		 Dee Brown.	 Dee Brown.**CREEK MARY'S BLOOD		9780099246800	1980-06-01	11	13	15	CREEK MARY'S BLOOD
6355		 John le Carré.	 John le Carré.**SMILEY'S PEOPLE		9780743455800	1980-06-01	26	12	13	SMILEY'S PEOPLE
6356		 Dick Francis.	 Dick Francis.**WHIP HAND		9780449212745	1980-06-01	4	14	14	WHIP HAND
6357		 Judith Krantz.	 Judith Krantz.**PRINCESS DAISY		9781299041974	1980-06-01	20	2	2	PRINCESS DAISY
6358		 Julie Salamon.	 Julie Salamon.**THE CHRISTMAS TREE		9780756786786	1996-12-15	2	8	1	THE CHRISTMAS TREE
6359		 Danielle Steel.	 Danielle Steel.**THE HOUSE ON HOPE STREET		9780593043622	2000-07-02	1	0	1	THE HOUSE ON HOPE STREET
6360		 Elizabeth Lowell.	 Elizabeth Lowell.**MIDNIGHT IN RUBY BAYOU		9780380974054	2000-07-02	2	10	11	MIDNIGHT IN RUBY BAYOU
6361		 John Grisham.	 John Grisham.**THE BRETHREN		9788611172798	2000-07-02	22	6	9	THE BRETHREN
6362		 Barbara Delinsky.	 Barbara Delinsky.**THE VINEYARD		9780743410489	2000-07-02	4	8	12	THE VINEYARD
6363		 Julie Garwood.	 Julie Garwood.**HEARTBREAKER		9780671034009	2000-07-02	1	0	7	HEARTBREAKER
6364		 James Patterson.	 James Patterson.**CRADLE AND ALL		9780316694377	2000-07-02	6	4	5	CRADLE AND ALL
6365		 Tim LaHaye and Jerry B. Jenkins.	 Tim LaHaye and Jerry B. Jenkins.**THE INDWELLING		9780842365567	2000-07-02	6	3	6	THE INDWELLING
6366		 Iris Johansen.	 Iris Johansen.**THE SEARCH		9780553589542	2000-07-02	10	4	10	THE SEARCH
6367		 Janet Evanovich.	 Janet Evanovich.**HOT SIX		9782266102681	2000-07-02	2	1	8	HOT SIX
6368		 W. E. B. Griffin.	 W. E. B. Griffin.**THE FIGHTING AGENTS		9780307943620	2000-07-02	1	0	13	THE FIGHTING AGENTS
6369		 Eric Jerome Dickey.	 Eric Jerome Dickey.**LIAR'S GAME		9780525944836	2000-07-02	1	0	14	LIAR'S GAME
6370		 Alice Sebold.	 Alice Sebold.**THE LOVELY BONES		9780330413169	2003-08-31	62	8	1	THE LOVELY BONES
6371		 Sidney Sheldon.	 Sidney Sheldon.**WINDMILLS OF THE GODS		9785271368462	1987-04-05	11	2	2	WINDMILLS OF THE GODS
6372		 Larry McMurtry.	 Larry McMurtry.**TEXASVILLE		9780671657642	1987-04-05	2	15	7	TEXASVILLE
6373		 Sally Beauman.	 Sally Beauman.**DESTINY		9780553270181	1987-04-05	4	4	4	DESTINY
6374		 Danielle Steel.	 Danielle Steel.**FINE THINGS		9782891113854	1987-04-05	5	1	1	FINE THINGS
6375		 Stephen King.	 Stephen King.**IT		9783453043701	1987-04-05	32	10	15	IT
6376		 Tom Clancy.	 Tom Clancy.**RED STORM RISING		9781101000991	1987-04-05	38	6	6	RED STORM RISING
6377		 Walker Percy.	 Walker Percy.**THE THANATOS SYNDROME		9780786109005	1987-04-05	2	11	9	THE THANATOS SYNDROME
6378		 Stephen Coonts.	 Stephen Coonts.**FLIGHT OF THE INTRUDER		9780330300841	1987-04-05	25	9	12	FLIGHT OF THE INTRUDER
6379		 Dick Francis.	 Dick Francis.**BOLT		9780718135089	1987-04-05	6	3	3	BOLT
6380		 Jack Higgins.	 Jack Higgins.**NIGHT OF THE FOX		9781558002333	1987-04-05	14	13	11	NIGHT OF THE FOX
6381		 Robin Cook.	 Robin Cook.**OUTBREAK		9780394298634	1987-04-05	9	12	13	OUTBREAK
6382		 Colleen McCullough.	 Colleen McCullough.**THE LADIES OF MISSALONGHI		9780091573904	1987-04-05	2	8	8	THE LADIES OF MISSALONGHI
6383		 Paul Erdman.	 Paul Erdman.**THE PANIC OF '89		9781557730442	1987-04-05	14	13	14	THE PANIC OF '89
6384		THE PLACES YOU'LL GO!  Dr. Seuss.	THE PLACES YOU'LL GO!  Dr. Seuss.**OH		9780007413577	1998-05-31	163	9	1	OH
6385		 Tom Clancy.	 Tom Clancy.**RAINBOW SIX		9780375402678	1999-01-31	25	12	15	RAINBOW SIX
6386		 Larry McMurtry.	 Larry McMurtry.**DUANE'S DEPRESSED		9780756756307	1999-01-31	1	0	17	DUANE'S DEPRESSED
6387		 Stephen King.	 Stephen King.**BAG OF BONES		9789024531837	1999-01-31	18	0	14	BAG OF BONES
6388		 Michael Connelly.	 Michael Connelly.**ANGELS FLIGHT		9780752823126	1999-01-31	5	9	10	ANGELS FLIGHT
6389		 Dean Koontz.	 Dean Koontz.**SEIZE THE NIGHT		9780307414113	1999-01-31	5	2	3	SEIZE THE NIGHT
6390		 Tom Wolfe.	 Tom Wolfe.**A MAN IN FULL		9780374270322	1999-01-31	13	4	4	A MAN IN FULL
6391		 Barbara Kingsolver.	 Barbara Kingsolver.**THE POISONWOOD BIBLE		9780061436772	1999-01-31	16	7	7	THE POISONWOOD BIBLE
6392		 Jewel Kilcher.	 Jewel Kilcher.**A NIGHT WITHOUT ARMOR		9780061141959	1999-01-31	19	15	13	A NIGHT WITHOUT ARMOR
6393		 Lilian Jackson Braun.	 Lilian Jackson Braun.**THE CAT WHO SAW STARS		9781449872793	1999-01-31	3	6	8	THE CAT WHO SAW STARS
6394		 W. E. B. Griffin.	 W. E. B. Griffin.**IN DANGER'S PATH		9781568957241	1999-01-31	3	3	2	IN DANGER'S PATH
6395		 J. K. Rowling.	 J. K. Rowling.**HARRY POTTER AND THE SORCERER'S STONE		9781408812525	1999-01-31	6	8	6	HARRY POTTER AND THE SORCERER'S STONE
6396		 Jonathan Kellerman.	 Jonathan Kellerman.**BILLY STRAIGHT		9782021284652	1999-01-31	5	5	5	BILLY STRAIGHT
6397		 Sue Miller.	 Sue Miller.**WHILE I WAS GONE		9780747584650	1999-01-31	1	0	16	WHILE I WAS GONE
6398		 David Baldacci.	 David Baldacci.**THE SIMPLE TRUTH		9780330419673	1999-01-31	11	11	11	THE SIMPLE TRUTH
6399		 Ian McEwan.	 Ian McEwan.**AMSTERDAM		9781409089834	1999-01-31	4	13	9	AMSTERDAM
6400		 Patricia Cornwell.	 Patricia Cornwell.**SOUTHERN CROSS		9788852035166	1999-01-31	1	3	1	SOUTHERN CROSS
6401		 James Patterson.	 James Patterson.**WHEN THE WIND BLOWS		9788878189713	1999-01-31	14	10	12	WHEN THE WIND BLOWS
6402		 John Grisham.	 John Grisham.**THE TESTAMENT		9780345531964	1999-05-23	8	2	1	THE TESTAMENT
6403		 Richard Bach.	 Richard Bach.**ILLUSIONS		9780434041015	1977-06-26	7	4	7	ILLUSIONS
6404		 Erich Segal.	 Erich Segal.**OLIVER'S STORY		9788022008969	1977-06-26	18	3	4	OLIVER'S STORY
6405		 Joan Didion.	 Joan Didion.**A BOOK OF COMMON PRAYER		9780671817855	1977-06-26	12	10	10	A BOOK OF COMMON PRAYER
6406		 Robert Ludlum.	 Robert Ludlum.**THE CHANCELLOR MANUSCRIPT		9780553208795	1977-06-26	16	6	6	THE CHANCELLOR MANUSCRIPT
6407		 John Cheever.	 John Cheever.**FALCONER		9780143566359	1977-06-26	15	2	2	FALCONER
6408		 John D. MacDonald.	 John D. MacDonald.**CONDOMINIUM		9781306190404	1977-06-26	12	5	5	CONDOMINIUM
6409		 Paul E. Erdman.	 Paul E. Erdman.**THE CRASH OF '79		9780425109885	1977-06-26	30	4	3	THE CRASH OF '79
6410		 Colleen McCullough.	 Colleen McCullough.**THE THORN BIRDS		9785170049813	1977-06-26	8	1	1	THE THORN BIRDS
6411		 Susan Howatch.	 Susan Howatch.**THE RICH ARE DIFFERENT		9780751553123	1977-06-26	2	0	9	THE RICH ARE DIFFERENT
6412		 Leon Uris.	 Leon Uris.**TRINITY		9780553258462	1977-06-26	68	7	8	TRINITY
6413		 Gabriel Garcia Marquez.	 Gabriel Garcia Marquez.**LOVE IN THE TIME OF CHOLERA		9783423113601	1988-07-17	15	5	5	LOVE IN THE TIME OF CHOLERA
6414		 Tony Hillerman.	 Tony Hillerman.**A THIEF OF TIME		9780812482522	1988-07-17	4	7	7	A THIEF OF TIME
6415		 Barbara Taylor Bradford.	 Barbara Taylor Bradford.**TO BE THE BEST		9780586070345	1988-07-17	4	2	2	TO BE THE BEST
6416		 Danielle Steel.	 Danielle Steel.**ZOYA		9780751519686	1988-07-17	12	4	4	ZOYA
6417		 Lawrence Sanders.	 Lawrence Sanders.**TIMOTHY'S GAME		9785552268474	1988-07-17	3	9	9	TIMOTHY'S GAME
6418		 James A. Michener.	 James A. Michener.**ALASKA		9780436279706	1988-07-17	5	1	1	ALASKA
6419		 Robert Ludlum.	 Robert Ludlum.**THE ICARUS AGENDA		9782266105392	1988-07-17	21	6	6	THE ICARUS AGENDA
6420		 Tom Wolfe.	 Tom Wolfe.**THE BONFIRE OF THE VANITIES		9780553381344	1988-07-17	39	3	3	THE BONFIRE OF THE VANITIES
6421		 Rosamunde Pilcher.	 Rosamunde Pilcher.**THE SHELL SEEKERS		9789635488841	1988-07-17	24	10	10	THE SHELL SEEKERS
6422		 Erich Segal.	 Erich Segal.**DOCTORS		9781322666471	1988-07-17	1	0	12	DOCTORS
6423		 Elmore Leonard.	 Elmore Leonard.**FREAKY DEAKY		9788202128999	1988-07-17	11	13	14	FREAKY DEAKY
6424		 Jackie Collins.	 Jackie Collins.**ROCK STAR		9780434140916	1988-07-17	15	12	13	ROCK STAR
6425		 Robert B. Parker.	 Robert B. Parker.**CRIMSON JOY		9781299006546	1988-07-17	9	11	11	CRIMSON JOY
6426		 Dominick Dunne.	 Dominick Dunne.**PEOPLE LIKE US		9780345430540	1988-07-17	12	8	8	PEOPLE LIKE US
6427		 Belva Plain.	 Belva Plain.**TAPESTRY		9781306988421	1988-07-17	12	0	15	TAPESTRY
6428		 Gabriel Garcia Marquez.	 Gabriel Garcia Marquez.**LOVE IN THE TIME OF CHOLERA		9783423113601	1988-07-10	14	6	5	LOVE IN THE TIME OF CHOLERA
6429		 Tony Hillerman.	 Tony Hillerman.**A THIEF OF TIME		9780812482522	1988-07-10	3	8	7	A THIEF OF TIME
6430		 Barbara Taylor Bradford.	 Barbara Taylor Bradford.**TO BE THE BEST		9780586070345	1988-07-10	3	2	2	TO BE THE BEST
6431		 Elmore Leonard.	 Elmore Leonard.**FREAKY DEAKY		9788202128999	1988-07-10	10	13	13	FREAKY DEAKY
6432		 Danielle Steel.	 Danielle Steel.**ZOYA		9780751519686	1988-07-10	11	3	4	ZOYA
6433		 Lawrence Sanders.	 Lawrence Sanders.**TIMOTHY'S GAME		9785552268474	1988-07-10	2	9	9	TIMOTHY'S GAME
6434		 James A. Michener.	 James A. Michener.**ALASKA		9780436279706	1988-07-10	4	1	1	ALASKA
6435		 Robert Ludlum.	 Robert Ludlum.**THE ICARUS AGENDA		9782266105392	1988-07-10	20	5	6	THE ICARUS AGENDA
6436		 Tom Wolfe.	 Tom Wolfe.**THE BONFIRE OF THE VANITIES		9780553381344	1988-07-10	38	4	3	THE BONFIRE OF THE VANITIES
6437		 Rosamunde Pilcher.	 Rosamunde Pilcher.**THE SHELL SEEKERS		9789635488841	1988-07-10	23	10	10	THE SHELL SEEKERS
6438		 Isaac Asimov.	 Isaac Asimov.**PRELUDE TO FOUNDATION		9780606275743	1988-07-10	9	0	15	PRELUDE TO FOUNDATION
6439		 Jackie Collins.	 Jackie Collins.**ROCK STAR		9780434140916	1988-07-10	14	12	12	ROCK STAR
6440		 Robert B. Parker.	 Robert B. Parker.**CRIMSON JOY		9781299006546	1988-07-10	8	11	11	CRIMSON JOY
6441		 Clive Cussler.	 Clive Cussler.**TREASURE		9785556068445	1988-07-10	18	0	14	TREASURE
6442		 Dominick Dunne.	 Dominick Dunne.**PEOPLE LIKE US		9780345430540	1988-07-10	11	7	8	PEOPLE LIKE US
6443		 James Redfield.	 James Redfield.**THE CELESTINE PROPHECY		9783453189317	1995-07-09	73	5	6	THE CELESTINE PROPHECY
6444		 Mary Higgins Clark.	 Mary Higgins Clark.**LET ME CALL YOU SWEETHEART		9780671515799	1995-07-09	8	11	8	LET ME CALL YOU SWEETHEART
6445		 Dean Koontz.	 Dean Koontz.**STRANGE HIGHWAYS		9781568952550	1995-07-09	15	7	15	STRANGE HIGHWAYS
6446		 Leon Uris.	 Leon Uris.**REDEMPTION		9780060587574	1995-07-09	4	14	14	REDEMPTION
6447		 Robert Ludlum.	 Robert Ludlum.**THE APOCALYPSE WATCH		9781299040670	1995-07-09	8	7	7	THE APOCALYPSE WATCH
6448		 Stephen King.	 Stephen King.**ROSE MADDER		9785170030941	1995-07-09	4	2	2	ROSE MADDER
6449		 Sandra Brown.	 Sandra Brown.**THE WITNESS		9780340961803	1995-07-09	4	6	5	THE WITNESS
6450		 Anne Tyler.	 Anne Tyler.**LADDER OF YEARS		9780701163020	1995-07-09	13	11	11	LADDER OF YEARS
6451		 John Grisham.	 John Grisham.**THE RAINMAKER		9780345531933	1995-07-09	13	4	4	THE RAINMAKER
6452		 Pat Conroy.	 Pat Conroy.**BEACH MUSIC		9780385202008	1995-07-09	2	1	1	BEACH MUSIC
6453		 Phillip Margolin.	 Phillip Margolin.**AFTER DARK		9780316876056	1995-07-09	2	13	13	AFTER DARK
6454		 Robert James Waller.	 Robert James Waller.**THE BRIDGES OF MADISON COUNTY		9781405643795	1995-07-09	154	3	3	THE BRIDGES OF MADISON COUNTY
6455		 James Redfield.	 James Redfield.**THE CELESTINE PROPHECY		9783453189317	1995-07-02	72	5	5	THE CELESTINE PROPHECY
6456		 Mary Higgins Clark.	 Mary Higgins Clark.**LET ME CALL YOU SWEETHEART		9780671515799	1995-07-02	10	6	8	LET ME CALL YOU SWEETHEART
6457		 Dean Koontz.	 Dean Koontz.**STRANGE HIGHWAYS		9781568952550	1995-07-02	6	13	15	STRANGE HIGHWAYS
6458		 Leon Uris.	 Leon Uris.**REDEMPTION		9780060587574	1995-07-02	3	12	14	REDEMPTION
6459		 Robert Ludlum.	 Robert Ludlum.**THE APOCALYPSE WATCH		9781299040670	1995-07-02	7	4	7	THE APOCALYPSE WATCH
6460		 Robert James Waller.	 Robert James Waller.**THE BRIDGES OF MADISON COUNTY		9781405643795	1995-07-02	153	1	3	THE BRIDGES OF MADISON COUNTY
6461		 Sandra Brown.	 Sandra Brown.**THE WITNESS		9780340961803	1995-07-02	3	7	6	THE WITNESS
6462		 Anne Tyler.	 Anne Tyler.**LADDER OF YEARS		9780701163020	1995-07-02	12	10	11	LADDER OF YEARS
6463		 Pat Conroy.	 Pat Conroy.**BEACH MUSIC		9780385202008	1995-07-02	1	0	1	BEACH MUSIC
6464		 Stephen King.	 Stephen King.**ROSE MADDER		9785170030941	1995-07-02	3	2	2	ROSE MADDER
6465		 Phillip Margolin.	 Phillip Margolin.**AFTER DARK		9780316876056	1995-07-02	1	0	13	AFTER DARK
6466		 John Grisham.	 John Grisham.**THE RAINMAKER		9780345531933	1995-07-02	12	3	4	THE RAINMAKER
6467		 Toni Morrison.	 Toni Morrison.**JAZZ		9780679411673	1992-06-14	11	9	1	JAZZ
6468		 Tom Clancy.	 Tom Clancy.**THE CARDINAL OF THE KREMLIN		9781400000876	1988-08-14	4	1	1	THE CARDINAL OF THE KREMLIN
6469		 Gabriel Garcia Marquez.	 Gabriel Garcia Marquez.**LOVE IN THE TIME OF CHOLERA		9783423113601	1988-08-14	19	8	10	LOVE IN THE TIME OF CHOLERA
6470		 Tony Hillerman.	 Tony Hillerman.**A THIEF OF TIME		9780812482522	1988-08-14	8	11	8	A THIEF OF TIME
6471		 Barbara Taylor Bradford.	 Barbara Taylor Bradford.**TO BE THE BEST		9780586070345	1988-08-14	8	4	5	TO BE THE BEST
6472		 Danielle Steel.	 Danielle Steel.**ZOYA		9780751519686	1988-08-14	16	7	7	ZOYA
6473		 Lawrence Sanders.	 Lawrence Sanders.**TIMOTHY'S GAME		9785552268474	1988-08-14	7	9	9	TIMOTHY'S GAME
6474		 James A. Michener.	 James A. Michener.**ALASKA		9780436279706	1988-08-14	9	2	3	ALASKA
6475		 Robert Ludlum.	 Robert Ludlum.**THE ICARUS AGENDA		9782266105392	1988-08-14	25	12	12	THE ICARUS AGENDA
6476		 Tom Wolfe.	 Tom Wolfe.**THE BONFIRE OF THE VANITIES		9780553381344	1988-08-14	6	43	6	THE BONFIRE OF THE VANITIES
6477		 Judith Krantz.	 Judith Krantz.**TILL WE MEET AGAIN		9780896212282	1988-08-14	3	3	2	TILL WE MEET AGAIN
6478		 Don DeLillo.	 Don DeLillo.**LIBRA		9788432290770	1988-08-14	15	3	15	LIBRA
6479		 Susan Isaacs.	 Susan Isaacs.**SHINING THROUGH		9780006176497	1988-08-14	2	10	14	SHINING THROUGH
6480		 Erich Segal.	 Erich Segal.**DOCTORS		9781322666471	1988-08-14	5	5	4	DOCTORS
6481		 Rosamunde Pilcher.	 Rosamunde Pilcher.**THE SHELL SEEKERS		9789635488841	1988-08-14	28	13	13	THE SHELL SEEKERS
6482		 David Eddings.	 David Eddings.**DEMON LORD OF KARANDA		9780552130196	1988-08-14	1	0	11	DEMON LORD OF KARANDA
6483		 Tom Clancy.	 Tom Clancy.**PATRIOT GAMES		9784167275709	1988-03-06	34	5	10	PATRIOT GAMES
6484		 Robin Cook.	 Robin Cook.**MORTAL FEAR		9780613177092	1988-03-06	8	12	14	MORTAL FEAR
6485		 Thomas Flanagan.	 Thomas Flanagan.**THE TENANTS OF TIME		9780525246060	1988-03-06	9	9	13	THE TENANTS OF TIME
6486		 Ethan Canin.	 Ethan Canin.**EMPEROR OF THE AIR		9780747518426	1988-03-06	1	0	16	EMPEROR OF THE AIR
6487		 Scott Turow.	 Scott Turow.**PRESUMED INNOCENT		9780446676441	1988-03-06	39	2	6	PRESUMED INNOCENT
6488		 Judith Michael.	 Judith Michael.**INHERITANCE		9781514280348	1988-03-06	1	0	15	INHERITANCE
6489		 Clive Cussler.	 Clive Cussler.**TREASURE		9785556068445	1988-03-06	1	0	4	TREASURE
6490		 Jonathan Winters.	 Jonathan Winters.**WINTERS' TALES		9780394759784	1988-03-06	12	10	12	WINTERS' TALES
6491		 Robert Ludlum.	 Robert Ludlum.**THE ICARUS AGENDA		9782266105392	1988-03-06	1	2	1	THE ICARUS AGENDA
6492		 Dick Francis.	 Dick Francis.**HOT MONEY		9780141929613	1988-03-06	2	11	3	HOT MONEY
6493		 Arthur C. Clarke.	 Arthur C. Clarke.**2061: Odyssey Three		9780246133236	1988-03-06	16	4	8	2061: Odyssey Three
6494		 Rosamunde Pilcher.	 Rosamunde Pilcher.**THE SHELL SEEKERS		9789635488841	1988-03-06	5	7	7	THE SHELL SEEKERS
6495		 Stephen King.	 Stephen King.**THE TOMMYKNOCKERS		9781501143847	1988-03-06	17	3	5	THE TOMMYKNOCKERS
6496		 Tom Wolfe.	 Tom Wolfe.**THE BONFIRE OF THE VANITIES		9780553381344	1988-03-06	20	1	2	THE BONFIRE OF THE VANITIES
6497		 Dean R. Koontz.	 Dean R. Koontz.**LIGHTNING		9783453052697	1988-03-06	9	8	11	LIGHTNING
6498		 Danielle Steel.	 Danielle Steel.**KALEIDOSCOPE		9788878245297	1988-03-06	22	6	9	KALEIDOSCOPE
6499		 James A. Michener.	 James A. Michener.**THE NOVEL		9780517103869	1991-04-07	1	0	1	THE NOVEL
6500		 Tony Hillerman.	 Tony Hillerman.**COYOTE WAITS		9780061186448	1990-07-08	3	3	3	COYOTE WAITS
6501		 Robert Ludlum.	 Robert Ludlum.**THE BOURNE ULTIMATUM		9785699031603	1990-07-08	19	10	9	THE BOURNE ULTIMATUM
6502		 Jude Deveraux.	 Jude Deveraux.**MOUNTAIN LAUREL		9785170458745	1990-07-08	2	11	10	MOUNTAIN LAUREL
6503		 Lawrence Sanders.	 Lawrence Sanders.**SULLIVAN'S STING		9780708986011	1990-07-08	5	9	11	SULLIVAN'S STING
6504		THE PLACES YOU'LL GO!  Dr. Seuss.	THE PLACES YOU'LL GO!  Dr. Seuss.**OH		9780007413577	1990-07-08	22	4	6	OH
6505		 Rosamunde Pilcher.	 Rosamunde Pilcher.**SEPTEMBER		9781560540540	1990-07-08	14	5	5	SEPTEMBER
6506		 Dominick Dunne.	 Dominick Dunne.**AN INCONVENIENT WOMAN		9780553289060	1990-07-08	11	7	8	AN INCONVENIENT WOMAN
6507		 Scott Turow.	 Scott Turow.**THE BURDEN OF PROOF		9780747519263	1990-07-08	6	1	1	THE BURDEN OF PROOF
6508		 Nelson DeMille.	 Nelson DeMille.**THE GOLD COAST		9780679423478	1990-07-08	11	0	13	THE GOLD COAST
6509		 Clive Cussler.	 Clive Cussler.**DRAGON		9788497933650	1990-07-08	11	8	7	DRAGON
6510		 Joseph Wambaugh.	 Joseph Wambaugh.**THE GOLDEN ORANGE		9780688094089	1990-07-08	12	10	12	THE GOLDEN ORANGE
6511		 John Saul.	 John Saul.**SECOND CHILD		9780553403220	1990-07-08	3	15	14	SECOND CHILD
6512		 Danielle Steel.	 Danielle Steel.**MESSAGE FROM NAM		9780816157945	1990-07-08	5	2	2	MESSAGE FROM NAM
6513		 Stephen King.	 Stephen King.**THE STAND		9785557085373	1990-07-08	11	6	4	THE STAND
6514		 Tom Robbins.	 Tom Robbins.**SKINNY LEGS AND ALL		9783498057305	1990-07-08	14	14	15	SKINNY LEGS AND ALL
6515		 Spiro T. Agnew.	 Spiro T. Agnew.**THE CANFIELD DECISION		9780872234529	1976-07-04	4	10	10	THE CANFIELD DECISION
6516		 Sidney Sheldon.	 Sidney Sheldon.**A STRANGER IN THE MIRROR		9780446612425	1976-07-04	12	6	6	A STRANGER IN THE MIRROR
6517		 Thomas Tryon.	 Thomas Tryon.**CROWNED HEADS		9780340213698	1976-07-04	2	7	7	CROWNED HEADS
6518		 Peter Benchley.	 Peter Benchley.**THE DEEP		9780553104226	1976-07-04	8	2	2	THE DEEP
6519		 Jacqueline Susann.	 Jacqueline Susann.**DOLORES		9788425306778	1976-07-04	1	0	8	DOLORES
6520		 Helen MacInnes.	 Helen MacInnes.**AGENT IN PLACE		9781781164303	1976-07-04	10	5	4	AGENT IN PLACE
6521		 Gore Vidal.	 Gore Vidal.**1876		9780345301086	1976-07-04	18	4	5	1876
6522		 Harold Robbins.	 Harold Robbins.**THE LONELY LADY		9781452041360	1976-07-04	7	3	3	THE LONELY LADY
6523		 Nicholas Meyer.	 Nicholas Meyer.**THE WEST END HORROR		9780708900987	1976-07-04	6	8	9	THE WEST END HORROR
6524		 Leon Uris.	 Leon Uris.**TRINITY		9780553258462	1976-07-04	1	17	1	TRINITY
6525		 Tony Hillerman.	 Tony Hillerman.**COYOTE WAITS		9780061186448	1990-07-01	2	11	3	COYOTE WAITS
6526		 Robert Ludlum.	 Robert Ludlum.**THE BOURNE ULTIMATUM		9785699031603	1990-07-01	18	7	10	THE BOURNE ULTIMATUM
6527		 Jude Deveraux.	 Jude Deveraux.**MOUNTAIN LAUREL		9785170458745	1990-07-01	1	0	11	MOUNTAIN LAUREL
6528		 Lawrence Sanders.	 Lawrence Sanders.**SULLIVAN'S STING		9780708986011	1990-07-01	4	9	9	SULLIVAN'S STING
6529		THE PLACES YOU'LL GO!  Dr. Seuss.	THE PLACES YOU'LL GO!  Dr. Seuss.**OH		9780007413577	1990-07-01	21	4	4	OH
6530		 Rosamunde Pilcher.	 Rosamunde Pilcher.**SEPTEMBER		9781560540540	1990-07-01	5	13	5	SEPTEMBER
6531		 Dominick Dunne.	 Dominick Dunne.**AN INCONVENIENT WOMAN		9780553289060	1990-07-01	10	8	7	AN INCONVENIENT WOMAN
6532		 Scott Turow.	 Scott Turow.**THE BURDEN OF PROOF		9780747519263	1990-07-01	5	1	1	THE BURDEN OF PROOF
6533		 Danielle Steel.	 Danielle Steel.**MESSAGE FROM NAM		9780816157945	1990-07-01	4	2	2	MESSAGE FROM NAM
